Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e
Uzbekistan,UZB,2025,Grains & Cereals,Asia,Northern,Upper-Middle income,32.546833631999995,6211.2,404862.7884962607,340.83777305901737,630181445.5107652
Uzbekistan,UZB,2025,Meat & Seafood,Asia,Northern,Upper-Middle income,32.546833631999995,6211.2,305286.99078542256,4004.365510971771,8329050802.792622
Uzbekistan,UZB,2025,Prepared Food,Asia,Northern,Upper-Middle income,32.546833631999995,6211.2,151741.0445790335,1071.147213427552,681385208.2293736
Venezuela,VEN,2025,Bakery Items,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,211633.38708377111,792.8681074578565,377522623.4672644
Venezuela,VEN,2025,Beverages,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,69992.65693268552,185.85928976297257,96865619.77133761
Venezuela,VEN,2025,Dairy Products,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,272657.65024579136,927.0491618459586,811878988.645233
Venezuela,VEN,2025,Frozen Food,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,63115.59394827791,359.8327141013752,188762060.36671445
Venezuela,VEN,2025,Fruits & Vegetables,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,494381.14880411245,1363.2336505569367,1794451821.3765547
Venezuela,VEN,2025,Grains & Cereals,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,327355.3618754339,276.19416690959093,419288983.38302404
Venezuela,VEN,2025,Meat & Seafood,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,271830.4194439187,4120.553146802615,6914873768.734068
Venezuela,VEN,2025,Prepared Food,Americas,Northern,Upper-Middle income,32.240366271999996,8281.599999999999,164999.93515696912,1096.3022247150523,719276678.5139428
Vietnam,VNM,2025,Bakery Items,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,751412.9612179454,2739.753702597108,1455064680.3347418
Vietnam,VNM,2025,Beverages,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,246364.67505646165,597.4817071798606,227316502.63367003
Vietnam,VNM,2025,Dairy Products,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,959995.7112377199,2960.6882213974004,2858560050.1605372
Vietnam,VNM,2025,Frozen Food,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,211633.38708377111,1116.323975697606,681385208.2293736
Vietnam,VNM,2025,Fruits & Vegetables,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,1687702.4733234893,4172.688690078063,5922348344.85272
Vietnam,VNM,2025,Grains & Cereals,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,1303401.7137288058,1298.242597690922,1793681634.7715356
Vietnam,VNM,2025,Meat & Seafood,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,890406.3378973868,11100.871984375124,20295229292.231697
Vietnam,VNM,2025,Prepared Food,Asia,Northern,Upper-Middle income,95.75097110399999,4636.867839999999,523159.1354690908,3263.9678829422232,2427550681.9826117
Yemen,YEM,2025,Bakery Items,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,256898.746105702,843.0797246448817,449506632.59855723
Yemen,YEM,2025,Beverages,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,86191.01492380437,188.59290516437116,107206037.75528203
Yemen,YEM,2025,Dairy Products,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,290736.5527348899,876.8375446589328,1000710300.8392997
Yemen,YEM,2025,Frozen Food,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,68148.20344353485,383.5755004447499,227316502.63367003
Yemen,YEM,2025,Fruits & Vegetables,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,546799.9860925508,1319.4695558449841,2044440059.7030866
Yemen,YEM,2025,Grains & Cereals,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,381766.2379413391,340.83777305901737,630181445.5107652
Yemen,YEM,2025,Meat & Seafood,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,271162.0743207378,3608.814820051473,6451109532.68304
Yemen,YEM,2025,Prepared Food,Asia,Northern,Lower-Middle income,27.544590000000003,4420.40752,164999.93515696912,1079.8618414268642,779181101.7593021
Zambia,ZMB,2025,Bakery Items,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,131578.50805488456,462.0349924945056,245601458.5972343
Zambia,ZMB,2025,Beverages,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,47276.08520803061,125.19108516396618,96865619.77133761
Zambia,ZMB,2025,Dairy Products,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,177389.45998825185,490.20398930963864,584246790.7067173
Zambia,ZMB,2025,Frozen Food,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,41973.662265733736,228.3122393083906,144045591.0122941
Zambia,ZMB,2025,Fruits & Vegetables,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,338268.19135131285,843.0797246448817,1301965486.55566
Zambia,ZMB,2025,Grains & Cereals,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,229888.16251960755,185.85928976297257,322864468.6922763
Zambia,ZMB,2025,Meat & Seafood,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,174722.7765753943,2168.3025197233164,4423134651.033311
Zambia,ZMB,2025,Prepared Food,Africa,Southern,Lower-Middle income,15.9430896,2671.80816,100312.34149708043,648.2524345808663,449506632.59855723
Zimbabwe,ZWE,2025,Bakery Items,Africa,Southern,Low income,13.6968827,987.22848,122366.96091378498,423.57500296800515,245601458.5972343
Zimbabwe,ZWE,2025,Beverages,Africa,Southern,Low income,13.6968827,987.22848,46853.68499707357,109.24926709149038,96865619.77133761
Zimbabwe,ZWE,2025,Dairy Products,Africa,Southern,Low income,13.6968827,987.22848,165668.28028014995,490.20398930963864,544391119.7139734
Zimbabwe,ZWE,2025,Frozen Food,Africa,Southern,Low income,13.6968827,987.22848,34335.78358469771,185.85928976297257,117062806.57492201
Zimbabwe,ZWE,2025,Fruits & Vegetables,Africa,Southern,Low income,13.6968827,987.22848,247033.02017964248,571.6981062090782,864285302.0302349
Zimbabwe,ZWE,2025,Grains & Cereals,Africa,Southern,Low income,13.6968827,987.22848,188623.79725669455,163.1788311965279,273638655.10439515
Zimbabwe,ZWE,2025,Meat & Seafood,Africa,Southern,Low income,13.6968827,987.22848,140609.568502856,1479.2768867989682,3796231306.4877152
Zimbabwe,ZWE,2025,Prepared Food,Africa,Southern,Low income,13.6968827,987.22848,74486.50849350113,490.20398930963864,372417906.05032045
Afghanistan,AFG,2026,Bakery Items,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,197130.1859555251,735.1879944218268,391852534.164822
Afghanistan,AFG,2026,Beverages,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,82352.10587099029,176.6546336002252,107206037.75528203
Afghanistan,AFG,2026,Dairy Products,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,301402.3473275591,892.0114503474709,1008335168.8396373
Afghanistan,AFG,2026,Frozen Food,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,66770.68075594008,351.9240693672319,208368491.3632519
Afghanistan,AFG,2026,Fruits & Vegetables,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,494851.1290759801,1084.7296276732534,1785662637.2299616
Afghanistan,AFG,2026,Grains & Cereals,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,357374.31567420595,332.92912832487406,517148994.81656355
Afghanistan,AFG,2026,Meat & Seafood,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,257116.43953196774,3392.5112816585643,6476678751.318044
Afghanistan,AFG,2026,Prepared Food,Asia,Northern,Lower-Middle income,28.168705152000005,2045.74995,151741.0445790335,885.4551556437666,645638560.23052
Albania,ALB,2026,Bakery Items,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,26608.82946036115,109.24926709149038,96865619.77133761
Albania,ALB,2026,Beverages,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,13183.735309367552,93.34042383016383,96865619.77133761
Albania,ALB,2026,Dairy Products,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,35004.12870787854,134.06487257489064,127235636.49057004
Albania,ALB,2026,Frozen Food,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,13183.735309367552,93.34042383016383,96865619.77133761
Albania,ALB,2026,Fruits & Vegetables,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,65421.69122719731,185.85928976297257,239829498.4091522
Albania,ALB,2026,Grains & Cereals,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,45776.573563091064,93.34042383016383,103888519.09383301
Albania,ALB,2026,Meat & Seafood,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,31706.541759957276,424.3757156710453,744845897.148948
Albania,ALB,2026,Prepared Food,Europe,Northern,Upper-Middle income,3.1776438095999997,10741.1967,22524.76425276609,145.88066050764107,107206037.75528203
Algeria,DZA,2026,Bakery Items,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,332208.10972263216,1086.8075618004937,544391119.7139734
Algeria,DZA,2026,Beverages,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,128443.36037056758,297.3009635523963,144045591.0122941
Algeria,DZA,2026,Dairy Products,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,471842.68656549684,1371.7308347389355,1564151657.0952644
Algeria,DZA,2026,Frozen Food,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,101564.19263837252,573.7760403363183,291435316.5672957
Algeria,DZA,2026,Fruits & Vegetables,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,864415.0758410601,2306.977713990196,3368454508.0248985
Algeria,DZA,2026,Grains & Cereals,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,612563.6701705372,492.28192343687874,811878988.645233
Algeria,DZA,2026,Meat & Seafood,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,415909.6969554194,6411.307011133814,12699604691.123283
Algeria,DZA,2026,Prepared Food,Africa,Northern,Upper-Middle income,42.463098661824006,11183.58468,242304.27338826767,1839.8454015329826,1163954854.141247
Angola,AGO,2026,Bakery Items,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,211633.38708377111,685.2228908215117,377522623.4672644
Angola,AGO,2026,Beverages,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,69712.2084260233,167.1505021570837,96865619.77133761
Angola,AGO,2026,Dairy Products,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,273325.99536897225,878.2059319148223,838110854.7759398
Angola,AGO,2026,Frozen Food,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,54579.38658697058,332.92912832487406,178526265.330622
Angola,AGO,2026,Fruits & Vegetables,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,444780.93324582436,1319.4695558449841,1715442346.3612695
Angola,AGO,2026,Grains & Cereals,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,341297.52984946757,292.3696883907925,517148994.81656355
Angola,AGO,2026,Meat & Seafood,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,241423.68498324513,3591.908282064721,5884364908.568507
Angola,AGO,2026,Prepared Food,Africa,Southern,Upper-Middle income,26.754131315903997,8731.21653,131917.63302820493,876.8375446589328,544391119.7139734
Argentina,ARG,2026,Bakery Items,Americas,Southern,High income,43.356139061760004,21085.00433,334994.6402921625,1268.7261837938095,627402088.6642445
Argentina,ARG,2026,Beverages,Americas,Southern,High income,43.356139061760004,21085.00433,120241.64282557146,278.27210103683103,127235636.49057004
Argentina,ARG,2026,Dairy Products,Americas,Southern,High income,43.356139061760004,21085.00433,444780.93324582436,1660.1119381925214,1455064680.3347418
Argentina,ARG,2026,Frozen Food,Americas,Southern,High income,43.356139061760004,21085.00433,95859.14693646794,563.0975070363589,291435316.5672957
Argentina,ARG,2026,Fruits & Vegetables,Americas,Southern,High income,43.356139061760004,21085.00433,746153.8410760113,2287.4061418268475,2858560050.1605372
Argentina,ARG,2026,Grains & Cereals,Americas,Southern,High income,43.356139061760004,21085.00433,538778.3386328738,492.28192343687874,719276678.5139428
Argentina,ARG,2026,Meat & Seafood,Americas,Southern,High income,43.356139061760004,21085.00433,415460.43775976234,6789.304572206305,12215421853.42205
Argentina,ARG,2026,Prepared Food,Americas,Southern,High income,43.356139061760004,21085.00433,229561.81575662945,1818.6152080065883,933171522.5577413
Armenia,ARM,2026,Bakery Items,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,24884.110177244373,109.24926709149038,96865619.77133761
Armenia,ARM,2026,Beverages,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Armenia,ARM,2026,Dairy Products,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,31706.541759957276,112.86637513173402,111726920.77736817
Armenia,ARM,2026,Frozen Food,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Armenia,ARM,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,52373.95751832,163.1788311965279,208368491.3632519
Armenia,ARM,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,42642.007388914564,93.34042383016383,96865619.77133761
Armenia,ARM,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,31598.47705014899,404.76046488455466,852368099.3528652
Armenia,ARM,2026,Prepared Food,Asia,Northern,Upper-Middle income,3.30257681408,6204.6,20299.66259552149,130.6095086843811,107206037.75528203
Australia,AUS,2026,Bakery Items,Oceania,Southern,High income,24.078647538688003,56815.63065,241765.65118809274,927.0491618459586,419288983.38302404
Australia,AUS,2026,Beverages,Oceania,Southern,High income,24.078647538688003,56815.63065,92645.52239939113,228.3122393083906,107206037.75528203
Australia,AUS,2026,Dairy Products,Oceania,Southern,High income,24.078647538688003,56815.63065,335639.44461361197,1137.5509338516683,1000710300.8392997
Australia,AUS,2026,Frozen Food,Oceania,Southern,High income,24.078647538688003,56815.63065,69992.65693268552,490.20398930963864,231040314.26255915
Australia,AUS,2026,Fruits & Vegetables,Oceania,Southern,High income,24.078647538688003,56815.63065,574731.5637705245,1822.0940584010366,2388861236.144035
Australia,AUS,2026,Grains & Cereals,Oceania,Southern,High income,24.078647538688003,56815.63065,444780.93324582436,414.99847246354506,681385208.2293736
Australia,AUS,2026,Meat & Seafood,Oceania,Southern,High income,24.078647538688003,56815.63065,306522.8834463031,5722.9469589337905,8393048903.710778
Australia,AUS,2026,Prepared Food,Oceania,Southern,High income,24.078647538688003,56815.63065,185957.113843837,1404.5658393021008,811878988.645233
Austria,AUT,2026,Bakery Items,Europe,Northern,High income,8.664143475904,59605.8652,69712.2084260233,276.19416690959093,137005218.80776018
Austria,AUT,2026,Beverages,Europe,Northern,High income,8.664143475904,59605.8652,29099.95102291115,102.59465394183196,96865619.77133761
Austria,AUT,2026,Dairy Products,Europe,Northern,High income,8.664143475904,59605.8652,92645.52239939113,351.9240693672319,291435316.5672957
Austria,AUT,2026,Frozen Food,Europe,Northern,High income,8.664143475904,59605.8652,22524.76425276609,152.72331189881427,96865619.77133761
Austria,AUT,2026,Fruits & Vegetables,Europe,Northern,High income,8.664143475904,59605.8652,166448.45541198758,561.0195729091189,593035974.8533102
Austria,AUT,2026,Grains & Cereals,Europe,Northern,High income,8.664143475904,59605.8652,121569.96085119316,140.1316069225371,178526265.330622
Austria,AUT,2026,Meat & Seafood,Europe,Northern,High income,8.664143475904,59605.8652,96527.49205964876,1800.241731392397,2492926957.587544
Austria,AUT,2026,Prepared Food,Europe,Northern,High income,8.664143475904,59605.8652,49836.239615646584,424.3757156710453,227316502.63367003
Azerbaijan,AZE,2026,Bakery Items,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,71186.82504749103,276.19416690959093,144045591.0122941
Azerbaijan,AZE,2026,Beverages,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,29099.95102291115,93.34042383016383,96865619.77133761
Azerbaijan,AZE,2026,Dairy Products,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,101564.19263837252,313.9002658093086,344805945.1726609
Azerbaijan,AZE,2026,Frozen Food,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,23873.659253954807,145.88066050764107,100221633.42782663
Azerbaijan,AZE,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,177228.0302899782,490.20398930963864,719276678.5139428
Azerbaijan,AZE,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,137625.48847514784,140.1316069225371,227316502.63367003
Azerbaijan,AZE,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,87893.04406375674,1351.4847211056788,2277086727.944877
Azerbaijan,AZE,2026,Prepared Food,Asia,Northern,Upper-Middle income,10.481335888896,6204.6,59705.23979015066,423.57500296800515,291435316.5672957
Bahrain,BHR,2026,Bakery Items,Asia,Northern,High income,1.337927540608,49161.06493,17024.953112299827,93.34042383016383,96865619.77133761
Bahrain,BHR,2026,Beverages,Asia,Northern,High income,1.337927540608,49161.06493,13183.735309367552,93.34042383016383,96865619.77133761
Bahrain,BHR,2026,Dairy Products,Asia,Northern,High income,1.337927540608,49161.06493,23193.109375946915,105.82368819178403,100221633.42782663
Bahrain,BHR,2026,Frozen Food,Asia,Northern,High income,1.337927540608,49161.06493,13183.735309367552,93.34042383016383,96865619.77133761
Bahrain,BHR,2026,Fruits & Vegetables,Asia,Northern,High income,1.337927540608,49161.06493,34667.72550842506,125.19108516396618,144045591.0122941
Bahrain,BHR,2026,Grains & Cereals,Asia,Northern,High income,1.337927540608,49161.06493,26668.310693532785,93.34042383016383,96865619.77133761
Bahrain,BHR,2026,Meat & Seafood,Asia,Northern,High income,1.337927540608,49161.06493,21755.528719819336,393.4377258220513,480013975.3154256
Bahrain,BHR,2026,Prepared Food,Asia,Northern,High income,1.337927540608,49161.06493,14730.241633482732,109.24926709149038,96865619.77133761
Bangladesh,BGD,2026,Bakery Items,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,1237971.6798756905,4352.310404003809,2285105725.4864516
Bangladesh,BGD,2026,Beverages,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,444325.52788193367,963.5112961167002,445998087.5366956
Bangladesh,BGD,2026,Dairy Products,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,1807905.3508982852,5427.449736248332,6190067092.3859
Bangladesh,BGD,2026,Frozen Food,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,335207.5800514527,1842.2657681573596,1100301575.26192
Bangladesh,BGD,2026,Fruits & Vegetables,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,2975020.1518878704,8009.145209936004,10373411652.193453
Bangladesh,BGD,2026,Grains & Cereals,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,1890432.3074529457,1663.0689613163358,2476371078.105184
Bangladesh,BGD,2026,Meat & Seafood,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,1478144.3510152379,20214.374115423216,41052504350.58569
Bangladesh,BGD,2026,Prepared Food,Asia,Northern,Lower-Middle income,170.46820828800003,2920.4341900000004,923193.5792299837,6022.610572500347,4226401602.323354
Belarus,BLR,2026,Bakery Items,Europe,Northern,High income,9.627613232832001,25697.5,68148.20344353485,228.3122393083906,137005218.80776018
Belarus,BLR,2026,Beverages,Europe,Northern,High income,9.627613232832001,25697.5,27790.687604003764,93.34042383016383,96865619.77133761
Belarus,BLR,2026,Dairy Products,Europe,Northern,High income,9.627613232832001,25697.5,93977.35032163908,359.8327141013752,308511892.3363345
Belarus,BLR,2026,Frozen Food,Europe,Northern,High income,9.627613232832001,25697.5,21630.924642295435,140.1316069225371,96865619.77133761
Belarus,BLR,2026,Fruits & Vegetables,Europe,Northern,High income,9.627613232832001,25697.5,165668.28028014995,490.20398930963864,627402088.6642445
Belarus,BLR,2026,Grains & Cereals,Europe,Northern,High income,9.627613232832001,25697.5,123823.14208803567,130.6095086843811,178526265.330622
Belarus,BLR,2026,Meat & Seafood,Europe,Northern,High income,9.627613232832001,25697.5,92645.52239939113,1444.7469590621008,2241280509.439822
Belarus,BLR,2026,Prepared Food,Europe,Northern,High income,9.627613232832001,25697.5,51705.61239513917,397.473161647085,227316502.63367003
Belgium,BEL,2026,Bakery Items,Europe,Northern,High income,11.40578168128,55590.06548,94571.72240853154,383.5755004447499,178526265.330622
Belgium,BEL,2026,Beverages,Europe,Northern,High income,11.40578168128,55590.06548,35426.420314883835,109.24926709149038,96865619.77133761
Belgium,BEL,2026,Dairy Products,Europe,Northern,High income,11.40578168128,55590.06548,137286.36350182747,525.7165020564811,517148994.81656355
Belgium,BEL,2026,Frozen Food,Europe,Northern,High income,11.40578168128,55590.06548,33999.38038524423,241.25774510021174,121432713.53254355
Belgium,BEL,2026,Fruits & Vegetables,Europe,Northern,High income,11.40578168128,55590.06548,229888.16251960755,685.2228908215117,933171522.5577413
Belgium,BEL,2026,Grains & Cereals,Europe,Northern,High income,11.40578168128,55590.06548,174653.02057931907,185.85928976297257,231040314.26255915
Belgium,BEL,2026,Meat & Seafood,Europe,Northern,High income,11.40578168128,55590.06548,137007.78752785551,2340.840633058693,3471669589.6804857
Belgium,BEL,2026,Prepared Food,Europe,Northern,High income,11.40578168128,55590.06548,70967.01717033981,633.3797828104763,344805945.1726609
Benin,BEN,2026,Bakery Items,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,95859.14693646794,340.83777305901737,208368491.3632519
Benin,BEN,2026,Beverages,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,39023.34980142412,109.24926709149038,96865619.77133761
Benin,BEN,2026,Dairy Products,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,135848.63415306588,375.66685571060657,419288983.38302404
Benin,BEN,2026,Frozen Food,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,30930.131926968166,163.1788311965279,111726920.77736817
Benin,BEN,2026,Fruits & Vegetables,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,230230.16087981028,571.6981062090782,864285302.0302349
Benin,BEN,2026,Grains & Cereals,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,175391.12169857512,163.1788311965279,245601458.5972343
Benin,BEN,2026,Meat & Seafood,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,137346.9125011759,1833.3413459047017,3651927324.6511335
Benin,BEN,2026,Prepared Food,Africa,Northern,Lower-Middle income,10.811587104000003,3025.40046,79011.85022442778,457.64898917678784,377522623.4672644
Bolivia,BOL,2026,Bakery Items,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,82352.10587099029,295.2230294251562,165394349.7667842
Bolivia,BOL,2026,Beverages,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,30229.121774478364,93.34042383016383,96865619.77133761
Bolivia,BOL,2026,Dairy Products,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,101564.19263837252,332.92912832487406,322864468.6922763
Bolivia,BOL,2026,Frozen Food,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,26608.82946036115,152.72331189881427,107206037.75528203
Bolivia,BOL,2026,Fruits & Vegetables,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,191506.8229324106,539.1218104796366,690174392.3759665
Bolivia,BOL,2026,Grains & Cereals,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,144436.83664371812,145.88066050764107,196297511.47073516
Bolivia,BOL,2026,Meat & Seafood,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,95859.14693646794,1357.7128155924559,2468352080.5636096
Bolivia,BOL,2026,Prepared Food,Americas,Southern,Upper-Middle income,11.002795385856,8272.8,58358.86958643418,373.73037530371033,273638655.10439515
Bosnia and Herzegovina,BIH,2026,Bakery Items,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,34335.78358469771,136.67624303202754,96865619.77133761
Bosnia and Herzegovina,BIH,2026,Beverages,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,15229.052196385563,93.34042383016383,96865619.77133761
Bosnia and Herzegovina,BIH,2026,Dairy Products,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,45354.17335213403,163.1788311965279,156908279.40997386
Bosnia and Herzegovina,BIH,2026,Frozen Food,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,13183.735309367552,93.34042383016383,96865619.77133761
Bosnia and Herzegovina,BIH,2026,Fruits & Vegetables,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,67439.0258791209,177.60602145479734,215652273.5305336
Bosnia and Herzegovina,BIH,2026,Grains & Cereals,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,50504.58473882741,93.34042383016383,103888519.09383301
Bosnia and Herzegovina,BIH,2026,Meat & Seafood,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,39912.77491257958,561.0195729091189,864285302.0302349
Bosnia and Herzegovina,BIH,2026,Prepared Food,Europe,Northern,Upper-Middle income,4.16081223616,12972.26745,24884.110177244373,168.40136529205003,111726920.77736817
Brazil,BRA,2026,Bakery Items,Americas,Southern,High income,206.8626242816,15278.39723,1600822.4471102157,6126.678011976489,2953172570.895475
Brazil,BRA,2026,Beverages,Americas,Southern,High income,206.8626242816,15278.39723,549455.4768781245,1121.1917619439953,482342479.98864436
Brazil,BRA,2026,Dairy Products,Americas,Southern,High income,206.8626242816,15278.39723,2203769.877720722,7451.230542868253,6870183169.173761
Brazil,BRA,2026,Frozen Food,Americas,Southern,High income,206.8626242816,15278.39723,432573.8218034205,2782.8022903073575,1316445728.3177328
Brazil,BRA,2026,Fruits & Vegetables,Americas,Southern,High income,206.8626242816,15278.39723,3619768.3512884155,10181.100503326494,13602368415.667864
Brazil,BRA,2026,Grains & Cereals,Americas,Southern,High income,206.8626242816,15278.39723,2418838.5229307325,2368.000976290437,3367684321.41988
Brazil,BRA,2026,Meat & Seafood,Americas,Southern,High income,206.8626242816,15278.39723,1901581.6148957578,34762.1161822125,50997895033.79868
Brazil,BRA,2026,Prepared Food,Americas,Southern,High income,206.8626242816,15278.39723,1078732.7876660598,8065.577809075847,4792804189.985298
Bulgaria,BGR,2026,Bakery Items,Europe,Northern,High income,7.3626496656,17622.42039,54579.38658697058,193.99234261382873,111726920.77736817
Bulgaria,BGR,2026,Beverages,Europe,Northern,High income,7.3626496656,17622.42039,24482.523143963997,93.34042383016383,96865619.77133761
Bulgaria,BGR,2026,Dairy Products,Europe,Northern,High income,7.3626496656,17622.42039,69712.2084260233,217.43838887547014,208368491.3632519
Bulgaria,BGR,2026,Frozen Food,Europe,Northern,High income,7.3626496656,17622.42039,19355.140626448687,121.67279290965553,96865619.77133761
Bulgaria,BGR,2026,Fruits & Vegetables,Europe,Northern,High income,7.3626496656,17622.42039,124072.19516998634,351.9240693672319,445998087.5366956
Bulgaria,BGR,2026,Grains & Cereals,Europe,Northern,High income,7.3626496656,17622.42039,94337.75684076938,109.24926709149038,144045591.0122941
Bulgaria,BGR,2026,Meat & Seafood,Europe,Northern,High income,7.3626496656,17622.42039,75154.85361668195,1229.5946677501681,1785662637.2299616
Bulgaria,BGR,2026,Prepared Food,Europe,Northern,High income,7.3626496656,17622.42039,40368.37183512451,257.96195336652835,196297511.47073516
Burkina Faso,BFA,2026,Bakery Items,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,149006.7237283007,525.7165020564811,273638655.10439515
Burkina Faso,BFA,2026,Beverages,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,59016.54479180815,145.88066050764107,96865619.77133761
